terminal,n_changepoints,mape
636072,4,0.4212565821173968
636072,5,0.3815091022501937
636073,0,0.23571678715589567
636073,1,0.24067828212597103
636073,2,0.23157007380307795
636073,3,0.23425541912976094
636073,4,0.2515266778770469
636073,5,0.25811869252698494
636077,0,0.32750739363612186
636077,1,0.4978428072995921
636077,2,0.4300183335470145
636077,3,0.4300950328363444
636077,4,0.5502028229394363
636077,5,0.37042810785655744
636078,0,0.4829889226898627
636078,1,0.49147805590389976
636078,2,0.4844934776362815
636078,3,0.4828700377636646
636078,4,0.5104679421200463
636078,5,0.49113246867480737
636079,0,0.4061610088425933
636079,1,0.3847043082498917
636079,2,0.3645036068413828
636079,3,0.3667824318978909
636079,4,0.3734623784766485
636079,5,0.3859080443618701
636080,0,0.6085403721253048
636080,1,0.5841608413676054
636080,2,0.6517857161145119
636080,3,0.6269080531476245
636080,4,0.5310002366233284
636080,5,0.6806975687424214
636082,0,0.32609844701666973
636082,1,0.4122517381873046
636082,2,0.4129458105609668
636082,3,0.40950695886506433
636082,4,0.4528329278414728
636082,5,0.3744628029410549
699572,0,0.6758812295519183
699572,1,0.5831214097521927
699572,2,0.7304121014747453
699572,3,0.7635859106770582
699572,4,0.7140041480734708
699572,5,0.8385624726890627
636088,0,0.23961913500497836
636088,1,0.4750579541000481
636088,2,0.2926894377667526
636088,3,0.22637454903919585
636088,4,0.36795062251929406
636088,5,0.19019076964599513
699577,0,0.377454899638944
699577,1,0.2614090846289626
699577,2,0.4327185357054198
699577,3,0.4801221375898482
699577,4,0.4683838273464747
699577,5,0.5667205957649446
699578,0,0.7214334971013143
699578,1,0.7806062540044231
699578,2,0.7358613214789498
699578,3,0.7636910589308965
699578,4,0.8158627929493737
699578,5,0.7720506181731048
699579,0,0.3469772378843501
699579,1,0.4343824092984738
699579,2,0.3537278718025434
699579,3,0.3512150522694268
699579,4,0.3435349431373958
699579,5,0.35059108487331475
636091,0,0.25761605698216167
636091,1,0.2634251906313458
636091,2,0.2591931817223298
636091,3,0.2658526150173068
636091,4,0.2575978887840046
636091,5,0.27996913121816486
636092,0,0.17973734955149173
636092,1,0.19407841783441326
636092,2,0.18578555826453533
636092,3,0.18512539524776603
636092,4,0.19487410166279928
636092,5,0.1760226051295388
636094,0,0.250215059932949
636094,1,0.28991658958368577
636094,2,0.26605421319632894
636094,3,0.2650498447339033
636094,4,0.323915810906878
636094,5,0.24776482026685373
636095,0,0.13910456108761396
636095,1,0.1357685040506955
636095,2,0.13769422178021598
636095,3,0.13860586086541207
636095,4,0.14521202298434108
636095,5,0.17600464579289635
679106,0,0.4833852356746
679106,1,0.47369528940519695
679106,2,0.4885789325110259
679106,3,0.5052097535550683
679106,4,0.47588171650311994
679106,5,0.5685453691997071
679109,0,0.47194828013766155
679109,1,0.6005194959903667
679109,2,0.5239918463080397
679109,3,0.5375640269171611
679109,4,0.6369208484980782
679109,5,0.4947103586907206
679110,0,0.46805487684312763
679110,1,0.407328708925352
679110,2,0.4990318201421381
679110,3,0.5363912592961237
679110,4,0.4432219559777787
679110,5,0.6094618086035872
666824,0,0.19749918772917655
666824,1,0.29734351746935767
666824,2,0.2868862281868309
666824,3,0.26346897021689814
666824,4,0.4039255580013636
666824,5,0.1964141651471765
699629,0,0.14907700729058068
699629,1,0.13965037544357078
699629,2,0.13798777332689266
699629,3,0.1385222391459395
699629,4,0.18684680260928158
699629,5,0.1638829317353428
683250,0,0.10280404493564908
683250,1,0.10373967559828953
683250,2,0.10309984974669381
683250,3,0.1035048845525931
683250,4,0.10388466132749086
683250,5,0.10686378535865813
699641,0,0.39229268629218306
699641,1,0.5591259833797055
699641,2,0.415932698320553
699641,3,0.40920683140355096
699641,4,0.48601201144494915
699641,5,0.36276089167313363
691462,0,0.3023300751754027
691462,1,0.3381160269994938
691462,2,0.24160671362873223
691462,3,0.245436516637329
691462,4,0.2433453587561333
691462,5,0.2595314651451199
699664,0,0.2929065024472301
699664,1,0.4618888159931094
699664,2,0.2934017683433317
699664,3,0.2433864190176416
699664,4,0.31814675713402724
699664,5,0.18433182348089225
691474,0,0.4017965301726263
691474,1,0.4862031812129769
691474,2,0.42352535208947506
691474,3,0.4090717869174964
691474,4,0.4916085774908573
691474,5,0.39100650563960737
691498,0,0.30652291577540375
691498,1,0.31945772959368324
691498,2,0.19310508256299555
691498,3,0.20734412312324152
691498,4,0.20070931507126147
691498,5,0.22049397309245097
687408,0,0.36190663398979506
687408,1,0.335393912317717
687408,2,0.3423582508357545
687408,3,0.36087879397316186
687408,4,0.3317432559497444
687408,5,0.4093198545838234
687413,0,0.14577157531654078
687413,1,0.28369836616756255
687413,2,0.19885781637602226
687413,3,0.16137900197549768
687413,4,0.3132202416741322
687413,5,0.1492414710203572
644408,0,0.6367664893835138
644408,1,0.5187338389756945
644408,2,0.6392927878065289
644408,3,0.6778132027667837
644408,4,0.5951463010764202
644408,5,0.7387521408537374
648534,0,0.09111911373215031
648534,1,0.10421501668421343
648534,2,0.09672163218753174
648534,3,0.09930645335945378
648534,4,0.1081789268934721
648534,5,0.09133755366465443
644438,0,0.0973467151875514
644438,1,0.09530744107563836
644438,2,0.11310004738017622
644438,3,0.11830213545904324
644438,4,0.10973408978164396
644438,5,0.12851071397747024
687457,0,0.2162202058884522
687457,1,0.23383228548571328
687457,2,0.2164260360820925
687457,3,0.21565789397012666
687457,4,0.2187098599875071
687457,5,0.21707495712097896
644458,0,0.09065613427620685
644458,1,0.11093955175058741
644458,2,0.08637824115140431
644458,3,0.08327870713226124
644458,4,0.16732320950289714
644458,5,0.11146499928108491
644459,0,0.4250455777716463
644459,1,0.3778290412865321
644459,2,0.44675545403537564
644459,3,0.4569612279054432
644459,4,0.413934184386577
644459,5,0.47854448788277054
644462,0,0.18223686894290372
644462,1,0.16074252433551856
644462,2,0.19653749631231876
644462,3,0.21684061654036282
644462,4,0.1894238666975887
644462,5,0.23496231114523028
646513,0,0.16185414646051893
646513,1,0.1487751202553494
646513,2,0.1391330703396593
646513,3,0.13811498926770926
646513,4,0.21965139364168662
646513,5,0.15810810116014976
644466,0,0.3784890993869599
644466,1,0.38964155447999366
644466,2,0.37705027322696705
644466,3,0.3757059642047643
644466,4,0.3859030883383285
644466,5,0.39301919362716176
644470,0,0.08171002194430417
644470,1,0.0815986080387442
644470,2,0.0859975507743682
644470,3,0.09157231458622857
644470,4,0.08155039015234004
644470,5,0.09638739104029888
662904,0,0.13839587841293755
662904,1,0.15317187369775262
662904,2,0.1430733472088508
662904,3,0.14446390526102257
662904,4,0.1560883863811901
662904,5,0.13475383253607864
662905,0,0.13279315995230837
662905,1,0.1311494049969669
662905,2,0.11022411957202519
662905,3,0.11519347746624044
662905,4,0.1511470361552675
662905,5,0.16523011155532577
646523,0,0.13359311841304702
646523,1,0.1865981202826307
646523,2,0.17068242947865733
646523,3,0.1671711716033237
646523,4,0.22681396491324923
646523,5,0.13108962772038235
644480,0,0.23887164815300882
644480,1,0.19638409991567496
644480,2,0.2236381657965259
644480,3,0.27205964105552216
644480,4,0.17469468470680063
644480,5,0.38028077467218097
644483,0,0.3460111036269156
644483,1,0.27865036419364053
644483,2,0.29569111608730986
644483,3,0.29569612176478716
644483,4,0.27673650904428365
644483,5,0.33206049588847136
644484,0,0.2405751608832711
644484,1,0.22621497267473806
644484,2,0.25003439264486005
644484,3,0.2492193833597247
644484,4,0.23012268971858546
644484,5,0.2566059216516014
644486,0,0.5979023439714427
644486,1,0.5413361419470133
644486,2,0.7135562012272356
644486,3,0.7732182117003703
644486,4,0.7625937799778114
644486,5,0.8568663426959324
644488,0,0.2469418000811401
644488,1,0.23106504171429967
644488,2,0.22859950096046752
644488,3,0.23028967854660123
644488,4,0.2475325599906115
644488,5,0.2809285124301939
662921,0,0.17379205354742655
662921,1,0.2303414758351745
662921,2,0.23027385794953
662921,3,0.23476640438185822
662921,4,0.2984094399731859
662921,5,0.18744460324949636
648591,0,0.08736136222087436
648591,1,0.10389840679220784
648591,2,0.0844474950317626
648591,3,0.07778071263042778
648591,4,0.09382677778303981
648591,5,0.07432054407491198
677267,0,0.10215606674324086
677267,1,0.09792399865868794
677267,2,0.10580419373372003
677267,3,0.10851938221381184
677267,4,0.0982171031801139
677267,5,0.1159350815319031
693658,0,0.6123286344684397
693658,1,0.8807492902287556
693658,2,0.65313565069268
693658,3,0.6182416518748151
693658,4,0.7249983937867459
693658,5,0.5899091531544842
662955,0,0.20107353734577807
662955,1,0.18114724739903762
662955,2,0.20243646287573377
662955,3,0.2063690145324739
662955,4,0.17577000639567886
662955,5,0.2223878498946878
646576,0,0.15746324094810757
646576,1,0.16090545484251711
646576,2,0.15664390426720148
646576,3,0.15808082700293413
646576,4,0.18193685624748146
646576,5,0.1527740958345423
662962,0,0.24475355820802533
662962,1,0.18406587206977898
662962,2,0.3172498488200223
662962,3,0.35356994876763703
662962,4,0.2652093555311686
662962,5,0.37193787990424676
662968,0,0.24979825023886998
662968,1,0.21553067205744417
662968,2,0.21748177925096832
662968,3,0.21738249609722873
662968,4,0.23385684197955436
662968,5,0.25512829920729113
658874,0,0.1454423773322735
658874,1,0.1361450934594286
658874,2,0.1394157032248097
658874,3,0.1432168370472812
658874,4,0.14829067686285338
658874,5,0.18096095916159333
658876,0,0.5062410885886807
658876,1,0.6749450056391246
658876,2,0.5513520488291471
658876,3,0.5145890809887657
658876,4,0.5815911683796114
658876,5,0.4216178738021651
658881,0,0.2891588739840888
658881,1,0.27410506076388896
658881,2,0.26997996942727415
658881,3,0.28896184721745266
658881,4,0.2732188497786935
658881,5,0.3288625316458714
638406,0,0.3253376960860405
638406,1,0.2890423451770473
638406,2,0.30485018587698137
638406,3,0.2990164208215314
638406,4,0.2816218282569359
638406,5,0.3298462591673942
658887,0,0.43763138232210497
658887,1,0.49703231358647865
658887,2,0.42424084681919644
658887,3,0.41521466399485923
658887,4,0.44038183132947767
658887,5,0.39994373423126356
638408,0,0.2038149385511021
638408,1,0.1856034765373995
638408,2,0.22406479273446006
638408,3,0.23023453939857416
638408,4,0.19954554696893895
638408,5,0.24608361380936908
638409,0,2.0941338365031106
638409,1,2.0434926633131707
638409,2,2.205969435687728
638409,3,2.2109187196388445
638409,4,2.1454879768112156
638409,5,2.2444710840035635
658891,0,0.6462452026681397
658891,1,0.8666148982830378
658891,2,0.7553236538430722
658891,3,0.7442988853040428
658891,4,0.8210084932827854
658891,5,0.6718140878329233
638411,0,0.26686873160293273
638411,1,0.2614034597900615
638411,2,0.24911930737484225
638411,3,0.25554346794649235
638411,4,0.35552434683717193
638411,5,0.2307527937416334
638415,0,0.09542677655755125
638415,1,0.09648476529022873
638415,2,0.09505306818409207
638415,3,0.104398830076144
638415,4,0.09455184979626938
638415,5,0.11206507431885501
638416,0,0.12005842648871878
638416,1,0.11721597645195056
638416,2,0.12192542688546593
638416,3,0.12042947486344573
638416,4,0.11576658241662627
638416,5,0.12183333222690525
638417,0,0.1837264856823994
638417,1,0.1978901738900545
638417,2,0.1954942520987255
638417,3,0.19527648346299264
638417,4,0.20655258545164698
638417,5,0.1897401762581832
658899,0,0.6282012498510039
658899,1,0.7492224137895477
658899,2,0.6551781511505366
658899,3,0.6640710095936107
658899,4,0.7307206521601488
658899,5,0.6469600932579083
658902,0,0.35247770841509146
658902,1,0.5725821261344856
658902,2,0.5251437390166422
658902,3,0.5065709664399084
658902,4,0.6280095292370864
658902,5,0.3865566582138991
644568,0,0.11510641155078598
644568,1,0.12920466784830145
644568,2,0.1176771533096599
644568,3,0.11513205101180932
644568,4,0.14074326065360918
644568,5,0.11120437492157974
658906,0,0.7332473678831127
658906,1,0.9499636126574308
658906,2,0.7615480694330047
658906,3,0.749653929156652
658906,4,0.8486837056503366
658906,5,0.6518077312053796
667106,0,0.20444351098711103
667106,1,0.17809375589391954
667106,2,0.18600842208932009
667106,3,0.1817858180178624
667106,4,0.1798317791811187
667106,5,0.1941738201117444
658915,0,0.41566573112804805
658915,1,0.3876944375857839
658915,2,0.37010867904480027
658915,3,0.3737968642596387
658915,4,0.3860756615316565
658915,5,0.38902578309692953
658916,0,0.2511285254971977
658916,1,0.34916376159067986
658916,2,0.2797428011102111
658916,3,0.25211641469796164
658916,4,0.38497441676486716
658916,5,0.2597389260696706
667109,0,0.15375272002185603
667109,1,0.16304433418943787
667109,2,0.15904677746414458
667109,3,0.16291315486979377
667109,4,0.18334418955789622
667109,5,0.15385351080459678
667111,0,0.252082782034199
667111,1,0.2354069897158126
667111,2,0.24234575989444082
667111,3,0.24452364599770493
667111,4,0.22807556705885065
667111,5,0.2657343244357252
667113,0,0.21212195631334077
667113,1,0.19448390121867729
667113,2,0.21172553232578592
667113,3,0.22682793891756511
667113,4,0.2083035241337998
667113,5,0.2387101056514505
658922,0,0.31233035063354725
658922,1,0.3591812730250399
658922,2,0.31872167503848675
658922,3,0.32075700783274413
658922,4,0.377256859229214
658922,5,0.30811717824424895
667114,0,0.17248642018231677
667114,1,0.18399696017913622
667114,2,0.1731503189861207
667114,3,0.19490440294159533
667114,4,0.19153280246346818
667114,5,0.23098529886432764
644585,0,0.1616844830032782
644585,1,0.15959597905582476
644585,2,0.14863023195706962
644585,3,0.14654190314253596
644585,4,0.18864445455116763
644585,5,0.17527930159231728
658930,0,5.121420482002519
658930,1,3.566082360171119
658930,2,2.1204034956345916
658930,3,2.9526984660906086
658930,4,2.5620132812601843
658930,5,6.7126279802427185
667123,0,0.16913309467869994
667123,1,0.15523543402658896
667123,2,0.17125596086667585
667123,3,0.20413214184752015
667123,4,0.1610682856827594
667123,5,0.22597792491162808
636402,0,0.26378826722948084
636402,1,0.25888186220285003
636402,2,0.25679712777119457
636402,3,0.2601356996285654
636402,4,0.27485564109206545
636402,5,0.28140500809934865
636405,0,0.2538718211796612
636405,1,0.36440254959563917
636405,2,0.2742684949694937
636405,3,0.26210375624180415
636405,4,0.3150243667872037
636405,5,0.23250172002957292
636404,0,0.22341463529481778
636404,1,0.3099896323066247
636404,2,0.23063624534284377
636404,3,0.22376430743543255
636404,4,0.29947820866400876
636404,5,0.23168748984334317
636409,0,0.5732411805244604
636409,1,0.7087052034969812
636409,2,0.586706176757523
636409,3,0.576225694123887
636409,4,0.6457122422555017
636409,5,0.5285234134394422
636411,0,0.09771768766759555
636411,1,0.08932020140190786
636411,2,0.10422996221024884
636411,3,0.10185584937139548
636411,4,0.09388600979516057
636411,5,0.11479609749368311
667132,0,0.11351749555573157
667132,1,0.09931247851128923
667132,2,0.09773969663897039
667132,3,0.10140078112551451
667132,4,0.12084676531708675
667132,5,0.0993975586369807
638461,0,0.1059618360238889
638461,1,0.11546743922214071
638461,2,0.10601539132678185
638461,3,0.10430802635686089
638461,4,0.11961594923736
638461,5,0.10219471895421425
638463,0,0.16460539773076557
638463,1,0.16432871808000876
638463,2,0.16566169743444184
638463,3,0.17282596810527048
638463,4,0.16265331037985362
638463,5,0.19200242288323796
687618,0,0.11435671661843434
687618,1,0.10813313434514975
687618,2,0.11009986722767344
687618,3,0.11648761267106159
687618,4,0.12968184809367253
687618,5,0.10494389512717071
687619,0,0.0986266659399525
687619,1,0.12204482999316467
687619,2,0.10143267441880519
687619,3,0.10386247241940469
687619,4,0.202426790553748
687619,5,0.1048358173780898
687620,0,0.18267222468145516
687620,1,0.1673635939459421
687620,2,0.15389960993317411
687620,3,0.15382086971294623
687620,4,0.18715936327451285
687620,5,0.18395640138880978
667141,0,0.15709895452499562
667141,1,0.12664557919321964
667141,2,0.12322395928978612
667141,3,0.1246214115687678
667141,4,0.1633621582449902
667141,5,0.17399761831000807
687623,0,0.2644390368158572
687623,1,0.3240660071694728
687623,2,0.2704687950989861
687623,3,0.2670626952572582
687623,4,0.30949609355681634
687623,5,0.2375553278104228
667145,0,0.24187527232294248
667145,1,0.2067439658578564
667145,2,0.25886991948495575
667145,3,0.327205324011781
667145,4,0.20236886655849726
667145,5,0.3774744733546215
652813,0,0.2162281162516845
652813,1,0.17416142989637856
652813,2,0.17960923620409325
652813,3,0.17696909871345373
652813,4,0.18267065610889005
652813,5,0.22829625200065687
687630,0,0.15668520907551167
687630,1,0.1299218366717322
687630,2,0.13475190042320867
687630,3,0.14127509329722718
687630,4,0.15804690599989427
687630,5,0.17658302197755177
667152,0,0.1623273240692616
667152,1,0.1645720039484764
667152,2,0.1632583802005956
667152,3,0.16400433923447727
667152,4,0.16416320942566906
667152,5,0.16895845180013339
652820,0,0.20835031058105916
652820,1,0.14660565303329146
652820,2,0.1622990369893241
652820,3,0.1715270493786721
652820,4,0.14583836407405829
652820,5,0.2244920770361843
638485,0,0.2834431383721182
638485,1,0.4043447080482166
638485,2,0.2896482172591883
638485,3,0.30576996161387027
638485,4,0.2748766238713527
638485,5,0.354053893720156
652824,0,0.12307972783486547
652824,1,0.14145877698688497
652824,2,0.12319992431294029
652824,3,0.11670615483720521
652824,4,0.19846961307901195
652824,5,0.13184584452211753
638488,0,0.3281421856750853
638488,1,0.4282466407025255
638488,2,0.23112844628298698
638488,3,0.2734589769915897
638488,4,0.22816745365416358
638488,5,0.3069731528893748
669210,0,0.10160721873407706
669210,1,0.1225876219525756
669210,2,0.12628686609891074
669210,3,0.13883903437886166
669210,4,0.17334920062867373
669210,5,0.10837341191525571
638490,0,0.5068277869483823
638490,1,0.6717339294598756
638490,2,0.3710870458865106
638490,3,0.3552737669950258
638490,4,0.3684184658108255
638490,5,0.3548926419751005
687643,0,0.1735392812484863
687643,1,0.17241360418168414
687643,2,0.1629003633425951
687643,3,0.16994527635906626
687643,4,0.24512354158859453
687643,5,0.1893234013819036
687646,0,0.16911530087856086
687646,1,0.17232530803584148
687646,2,0.23851988520664555
687646,3,0.24061172799116864
687646,4,0.20502854834496276
687646,5,0.23852482695062255
669215,0,0.12487142569336815
669215,1,0.12038754944012131
669215,2,0.13432720029128273
669215,3,0.15493273074969513
669215,4,0.14011867493111954
669215,5,0.1571452481856668
sum_all,0,0.016055035278044073
sum_all,1,0.013146372386773198
sum_all,2,0.017324120180336584
sum_all,3,0.017551651572343133
sum_all,4,0.012100282827098213
sum_all,5,0.02054410805727863
669217,0,0.8285797502978909
669217,1,0.7860951084266714
669217,2,0.912935039192346
669217,3,0.9800557727103624
669217,4,0.908773173059618
669217,5,1.0258581786014742
687650,0,0.18531467340338487
687650,1,0.1731706501741407
687650,2,0.2024321878124367
687650,3,0.21728972910022795
687650,4,0.1844589816447292
687650,5,0.2223441567317161
687653,0,0.08423196387293437
687653,1,0.20455729189558497
687653,2,0.0722082404010079
687653,3,0.07227287453932695
687653,4,0.12137692699439143
687653,5,0.072629848808505
687657,0,0.1844677826976612
687657,1,0.20897077175723613
687657,2,0.1995018702307912
687657,3,0.1959775691576567
687657,4,0.21129314068484709
687657,5,0.18199245510076173
636460,0,0.13606046200560992
636460,1,0.0971123291932022
636460,2,0.13578561916575077
636460,3,0.1673663826329556
636460,4,0.08650586294111914
636460,5,0.21948471013656135
687661,0,0.19941884669716317
687661,1,0.34697505656370087
687661,2,0.2718736662823456
687661,3,0.2741406009339668
687661,4,0.3759646229636795
687661,5,0.19765592522213296
636462,0,0.12807661133958018
636462,1,0.0969460988132108
636462,2,0.12857182637820705
636462,3,0.14207906077014337
636462,4,0.12319617631607113
636462,5,0.1756219833040674
687662,0,0.11257754655426479
687662,1,0.10280747700407492
687662,2,0.10892016036944738
687662,3,0.1085138015526752
687662,4,0.10464806075702034
687662,5,0.11619008874208596
687663,0,0.10732987686420023
687663,1,0.17293542660159408
687663,2,0.14025196663113065
687663,3,0.14282914773296845
687663,4,0.24662718516203846
687663,5,0.10482786805639661
687665,0,0.09582857548521818
687665,1,0.11351602700905151
687665,2,0.09712946801533466
687665,3,0.0960937379282318
687665,4,0.12972871264785238
687665,5,0.10663279610724151
636468,0,0.19259441418762285
636468,1,0.13790319609477464
636468,2,0.1619757757848105
636468,3,0.18097289458483037
636468,4,0.14057005890989957
636468,5,0.2532897071205251
687668,0,0.2629972379389102
687668,1,0.22275853872505877
687668,2,0.2674189589724648
687668,3,0.265190890251814
687668,4,0.21595599126076434
687668,5,0.33582733112524654
687669,0,0.16555328087487473
687669,1,0.16560894746859742
687669,2,0.19236241246402278
687669,3,0.18614682538447197
687669,4,0.1704617785161479
687669,5,0.18301592558368193
687671,0,0.11195201464381932
687671,1,0.13650314077929535
687671,2,0.11509554645963119
687671,3,0.10451968689465187
687671,4,0.11696664672194698
687671,5,0.10325215194222018
646712,0,0.13737211636138166
646712,1,0.13894887361183908
646712,2,0.13575688902300215
646712,3,0.13584384498778881
646712,4,0.14029023239341487
646712,5,0.1376384699281848
667193,0,0.2516285519366
667193,1,0.20698485526422106
667193,2,0.3186648876581382
667193,3,0.3901258710842109
667193,4,0.24081442378533943
667193,5,0.42510487882222187
636474,0,0.297506855371442
636474,1,0.29364914191344305
636474,2,0.30013371879669387
636474,3,0.30194313826432106
636474,4,0.2971867976947762
636474,5,0.31566934324849766
646714,0,0.10449822588416315
646714,1,0.11493773050840503
646714,2,0.10421156727040035
646714,3,0.10272628899947227
646714,4,0.11139635381251992
646714,5,0.10391350025481245
648764,0,0.38691630121750226
648764,1,0.37480246530963857
648764,2,0.38334761101425924
648764,3,0.3835685476984344
648764,4,0.3783765697199447
648764,5,0.389400964751714
636477,0,0.19441551242771818
636477,1,0.13560265667672622
636477,2,0.13784600592308888
636477,3,0.13819357916399141
636477,4,0.15396782418177377
636477,5,0.22792356701896588
646720,0,0.15135470345395777
646720,1,0.1328729063826469
646720,2,0.15296158694959008
646720,3,0.15337610775878652
646720,4,0.13384268916858408
646720,5,0.1734685500318256
687682,0,0.08087433701714593
687682,1,0.06566958079606969
687682,2,0.09960822012146373
687682,3,0.11490460253027387
687682,4,0.08713040891720555
687682,5,0.13083391731355937
687685,0,0.14086668988717393
687685,1,0.15231863296061718
687685,2,0.14486692751923494
687685,3,0.1393744691873013
687685,4,0.18233067104534978
687685,5,0.1751083518952097
636488,0,0.20369684839926758
636488,1,0.28977294801485415
636488,2,0.26138408449578937
636488,3,0.26649660820025944
636488,4,0.3361632513792874
636488,5,0.22446956229705387
646728,0,0.1250873512242596
646728,1,0.1671342822274602
646728,2,0.1357499280141772
646728,3,0.14213887527378263
646728,4,0.16792906296318705
646728,5,0.14093144258195034
687688,0,0.13873259422601986
687688,1,0.0726558457044881
687688,2,0.1303746272457657
687688,3,0.1688975904729733
687688,4,0.06760208147639721
687688,5,0.22274155545375968
687690,0,0.10241640673216744
687690,1,0.09363293954418453
687690,2,0.0931307483019085
687690,3,0.09498247918723812
687690,4,0.10878152381800717
687690,5,0.09661445059525424
687691,0,0.15194005568318733
687691,1,0.13840641864312928
687691,2,0.1497195965783042
687691,3,0.15688282493340064
687691,4,0.13545905234475278
687691,5,0.16702170851483844
669261,0,0.1585874601118972
669261,1,0.09977819497575101
669261,2,0.10189340058551515
669261,3,0.09910198565121965
669261,4,0.09709871532038263
669261,5,0.13806397499641077
669262,0,0.2167589478883081
669262,1,0.1528933535753801
669262,2,0.1791281867295966
669262,3,0.18701338349983643
669262,4,0.13811445892674223
669262,5,0.29026780517629847
687692,0,0.24183953075626513
687692,1,0.17623612264739152
687692,2,0.18828414960132536
687692,3,0.20075279815687247
687692,4,0.19443283315226242
687692,5,0.28005153273991346
687696,0,0.22300873421586306
687696,1,0.16920085150861672
687696,2,0.19802749235910427
687696,3,0.21964243761262486
687696,4,0.1487379860787396
687696,5,0.31208515429060474
687697,0,0.26501483016230226
687697,1,0.2877202762132184
687697,2,0.2657338150067866
687697,3,0.26313890237595994
687697,4,0.2938708787379
687697,5,0.3008658239861331
646739,0,0.16195946861527197
646739,1,0.20014603895957617
646739,2,0.18855879198502654
646739,3,0.18563705276295636
646739,4,0.26823190432590993
646739,5,0.1597808888393522
648791,0,0.8991483442704755
648791,1,0.541193182773444
648791,2,0.9391914051646595
648791,3,1.0130517708406503
648791,4,0.9363419475300093
648791,5,1.2433173764630554
644696,0,0.5897571800651208
644696,1,0.7688860203778005
644696,2,0.6411789093466772
644696,3,0.587114531812297
644696,4,0.6322179161776244
644696,5,0.509462874755881
691803,0,0.46244926310749795
691803,1,0.5913656464270389
691803,2,0.45687851279254604
691803,3,0.4482506474693926
691803,4,0.49048121721011734
691803,5,0.4258459795534869
669277,0,0.1430378167532888
669277,1,0.13483111964415145
669277,2,0.13666405548423333
669277,3,0.1395503543868776
669277,4,0.13467058381817193
669277,5,0.14926628871456624
636511,0,0.4291716027937693
636511,1,0.4684105900544403
636511,2,0.4298687153186889
636511,3,0.43032601054316066
636511,4,0.46384380316912993
636511,5,0.4169583073328022
636512,0,0.06442176244082937
636512,1,0.06449762055272314
636512,2,0.08599640204290404
636512,3,0.09018358628338455
636512,4,0.06054629561909912
636512,5,0.09437599038050308
646761,0,0.11473041892153454
646761,1,0.09174081878458276
646761,2,0.10078906054174534
646761,3,0.10181946526697695
646761,4,0.08957914782031544
646761,5,0.11965692217026883
661101,0,0.2315768025534852
661101,1,0.13309285655452371
661101,2,0.14347657497089522
661101,3,0.1319992501228477
661101,4,0.1895241456783338
661101,5,0.18278477821800146
644721,0,0.14657831027764465
644721,1,0.09898061047740447
644721,2,0.10062727610360375
644721,3,0.09505873437401018
644721,4,0.07779021317454596
644721,5,0.1453143085306837
646769,0,0.16365651068885106
646769,1,0.12367225257874319
646769,2,0.12008453012184471
646769,3,0.1343898082810692
646769,4,0.14229990465317918
646769,5,0.21825606959071306
661107,0,0.3425725903678801
661107,1,0.2724667397708396
661107,2,0.4210002409070576
661107,3,0.568938178334872
661107,4,0.47493467983916504
661107,5,0.6257096252761762
644723,0,0.1373527067599844
644723,1,0.12923655743814505
644723,2,0.15969956839631153
644723,3,0.15120954467709483
644723,4,0.13197841770120564
644723,5,0.14807768567969043
644724,0,0.19525258566088516
644724,1,0.1441485437971694
644724,2,0.16126980756183024
644724,3,0.1777089625104504
644724,4,0.15251484261634843
644724,5,0.25851843976295064
636533,0,0.7175698500318857
636533,1,0.6962615848082728
636533,2,0.6950739490256178
636533,3,0.6954317619080352
636533,4,0.6287981521066859
636533,5,0.7741496656706135
644727,0,0.22351861775522383
644727,1,0.23373462745915377
644727,2,0.2650809557964147
644727,3,0.28231866534142774
644727,4,0.2141140946645834
644727,5,0.29463251864395346
669302,0,0.6349327917092944
669302,1,0.6255181143721324
669302,2,0.6360276118299696
669302,3,0.63382468765501
669302,4,0.6324034312705388
669302,5,0.6418899736386254
644729,0,0.08065939004243665
644729,1,0.14527171147998413
644729,2,0.1159326981675941
644729,3,0.12156505054138829
644729,4,0.2563080684172983
644729,5,0.07506033143802601
636538,0,0.175723845261041
636538,1,0.1826566313273251
636538,2,0.17649090467440764
636538,3,0.17563428579656165
636538,4,0.182788253587987
636538,5,0.17750441552398719
644731,0,0.37686320098834386
644731,1,0.2819456644004711
644731,2,0.4522454509899655
644731,3,0.5127986605223691
644731,4,0.4566311303207774
644731,5,0.6125382108454884
661115,0,0.15238354373882948
661115,1,0.16196941140517598
661115,2,0.12873126869702617
661115,3,0.12441952135329196
661115,4,0.19938251830102427
661115,5,0.13134209516526274
661116,0,0.20588877007799358
661116,1,0.20862988964289877
661116,2,0.20626925902644092
661116,3,0.21181531208144125
661116,4,0.23121238131575644
661116,5,0.2000402588188857
644734,0,0.10037867162810155
644734,1,0.07718677986690867
644734,2,0.07813200096442907
644734,3,0.08813528458109099
644734,4,0.12603932320820652
644734,5,0.07532776948402987
677501,0,0.06982976245896752
677501,1,0.08369663360625068
677501,2,0.0712175765586101
677501,3,0.06880024914584673
677501,4,0.0832078704810475
677501,5,0.07365472155961682
644736,0,0.09970722175867615
644736,1,0.09990254793393939
644736,2,0.09960639147258207
644736,3,0.09967226345674704
644736,4,0.09997483971986243
644736,5,0.10585311452242559
661118,0,0.6828656427934277
661118,1,0.6084439595200652
661118,2,0.773337417691242
